item	token	tag	start	end	document	partition	sentence	trainingTest
10427	radar	B-HARDWARE	89	94	91	4	251	training
10428	sensor	I-HARDWARE	95	101	91	4	251	training
10429	fusion	O	102	108	91	4	251	training
10430	,	O	108	109	91	4	251	training
10431	with	O	110	114	91	4	251	training
10432	application	O	115	126	91	4	251	training
10433	to	O	127	129	91	4	251	training
10434	road	O	130	134	91	4	251	training
10435	user	O	135	139	91	4	251	training
10436	detection	O	140	149	91	4	251	training
10437	in	O	150	152	91	4	251	training
10438	the	O	153	156	91	4	251	training
10439	context	O	157	164	91	4	251	training
10440	of	O	165	167	91	4	251	training
10441	Autonomous	O	168	178	91	4	251	training
10442	Driving	O	179	186	91	4	251	training
10443	/	O	186	187	91	4	251	training
10444	Assisted	O	187	195	91	4	251	training
10445	Driving	O	196	203	91	4	251	training
10446	(	O	204	205	91	4	251	training
10447	ADAS	O	205	209	91	4	251	training
10448	)	O	209	210	91	4	251	training
10449	. 	O	210	211	91	4	251	training
10450	In	O	212	214	91	4	252	training
10451	particular	O	215	225	91	4	252	training
10452	,	O	225	226	91	4	252	training
10453	a	O	227	228	91	4	252	training
10454	scheme	O	229	235	91	4	252	training
10455	to	O	236	238	91	4	252	training
10456	extract	B-FUNCIONALIDADE	239	246	91	4	252	training
10457	Region	I-FUNCIONALIDADE	247	253	91	4	252	training
10458	-	I-FUNCIONALIDADE	253	254	91	4	252	training
10459	of	I-FUNCIONALIDADE	254	256	91	4	252	training
10460	-	I-FUNCIONALIDADE	256	257	91	4	252	training
10461	Interests	I-FUNCIONALIDADE	257	266	91	4	252	training
10462	(	O	267	268	91	4	252	training
10463	ROI	O	268	271	91	4	252	training
10464	)	O	271	272	91	4	252	training
10465	from	O	273	277	91	4	252	training
10466	a	O	278	279	91	4	252	training
10467	high	O	280	284	91	4	252	training
10468	-	O	284	285	91	4	252	training
10469	resolution	O	285	295	91	4	252	training
10470	,	O	295	296	91	4	252	training
10471	high	O	297	301	91	4	252	training
10472	-	O	301	302	91	4	252	training
10473	dimensional	O	302	313	91	4	252	training
10474	radar	O	314	319	91	4	252	training
10475	data	O	320	324	91	4	252	training
10476	cube	O	325	329	91	4	252	training
10477	that	O	330	334	91	4	252	training
10478	can	O	335	338	91	4	252	training
10479	then	O	339	343	91	4	252	training
10480	be	O	344	346	91	4	252	training
10481	transmitted	O	347	358	91	4	252	training
10482	to	O	359	361	91	4	252	training
10483	a	O	362	363	91	4	252	training
10484	sensor	B-HARDWARE	364	370	91	4	252	training
10485	fusion	I-HARDWARE	371	377	91	4	252	training
10486	unit	I-HARDWARE	378	382	91	4	252	training
10487	is	O	383	385	91	4	252	training
10488	described	O	386	395	91	4	252	training
10489	. 	O	395	396	91	4	252	training
10490	The	O	397	400	91	4	253	training
10491	ROI	O	401	404	91	4	253	training
10492	scheme	O	405	411	91	4	253	training
10493	allows	O	412	418	91	4	253	training
10494	to	O	419	421	91	4	253	training
10495	extract	B-FUNCIONALIDADE	422	429	91	4	253	training
10496	relevant	I-FUNCIONALIDADE	430	438	91	4	253	training
10497	information	I-FUNCIONALIDADE	439	450	91	4	253	training
10498	,	O	450	451	91	4	253	training
10499	thus	O	452	456	91	4	253	training
10500	reducing	O	457	465	91	4	253	training
10501	the	O	466	469	91	4	253	training
10502	latency	O	470	477	91	4	253	training
10503	and	O	478	481	91	4	253	training
10504	data	O	482	486	91	4	253	training
10505	transmission	O	487	499	91	4	253	training
10506	rate	O	500	504	91	4	253	training
10507	to	O	505	507	91	4	253	training
10508	the	O	508	511	91	4	253	training
10509	sensor	B-HARDWARE	512	518	91	4	253	training
10510	fusion	I-HARDWARE	519	525	91	4	253	training
10511	module	I-HARDWARE	526	532	91	4	253	training
10512	,	O	532	533	91	4	253	training
10513	without	O	534	541	91	4	253	training
10514	trading	O	542	549	91	4	253	training
10515	-	O	549	550	91	4	253	training
10516	off	O	550	553	91	4	253	training
10517	accuracy	O	554	562	91	4	253	training
10518	and	O	563	566	91	4	253	training
10519	detection	O	567	576	91	4	253	training
10520	rates	O	577	582	91	4	253	training
10521	. 	O	582	583	91	4	253	training
10522	The	O	584	587	91	4	254	training
10523	sensor	O	588	594	91	4	254	training
10524	data	O	595	599	91	4	254	training
10525	stream	O	600	606	91	4	254	training
10526	processing	O	607	617	91	4	254	training
10527	comprises	O	618	627	91	4	254	training
10528	receiving	B-FUNCIONALIDADE	628	637	91	4	254	training
10529	a	I-FUNCIONALIDADE	638	639	91	4	254	training
10530	first	I-FUNCIONALIDADE	640	645	91	4	254	training
10531	data	I-FUNCIONALIDADE	646	650	91	4	254	training
10532	stream	I-FUNCIONALIDADE	651	657	91	4	254	training
10533	from	O	658	662	91	4	254	training
10534	a	O	663	664	91	4	254	training
10535	radar	B-HARDWARE	665	670	91	4	254	training
10536	sensor	I-HARDWARE	671	677	91	4	254	training
10537	,	O	677	678	91	4	254	training
10538	forming	B-FUNCIONALIDADE	679	686	91	4	254	training
10539	a	I-FUNCIONALIDADE	687	688	91	4	254	training
10540	point	I-FUNCIONALIDADE	689	694	91	4	254	training
10541	cloud	I-FUNCIONALIDADE	695	700	91	4	254	training
10542	by	O	701	703	91	4	254	training
10543	extracting	B-FUNCIONALIDADE	704	714	91	4	254	training
10544	3D	I-FUNCIONALIDADE	715	717	91	4	254	training
10545	points	I-FUNCIONALIDADE	718	724	91	4	254	training
10546	from	O	725	729	91	4	254	training
10547	the	O	730	733	91	4	254	training
10548	3D	O	734	736	91	4	254	training
10549	data	O	737	741	91	4	254	training
10550	cube	O	742	746	91	4	254	training
10551	,	O	746	747	91	4	254	training
10552	performing	B-FUNCIONALIDADE	748	758	91	4	254	training
10553	clustering	I-FUNCIONALIDADE	759	769	91	4	254	training
10554	on	O	770	772	91	4	254	training
10555	the	O	773	776	91	4	254	training
10556	point	O	777	782	91	4	254	training
10557	cloud	O	783	788	91	4	254	training
10558	in	O	789	791	91	4	254	training
10559	order	O	792	797	91	4	254	training
10560	to	O	798	800	91	4	254	training
10561	identify	B-FUNCIONALIDADE	801	809	91	4	254	training
10562	high	I-FUNCIONALIDADE	810	814	91	4	254	training
10563	-	I-FUNCIONALIDADE	814	815	91	4	254	training
10564	density	I-FUNCIONALIDADE	815	822	91	4	254	training
10565	regions	I-FUNCIONALIDADE	823	830	91	4	254	training
10566	representing	I-FUNCIONALIDADE	831	843	91	4	254	training
10567	one	I-FUNCIONALIDADE	844	847	91	4	254	training
10568	or	O	848	850	91	4	254	training
10569	ROIs	O	851	855	91	4	254	training
10570	,	O	855	856	91	4	254	training
10571	and	O	857	860	91	4	254	training
10572	extracting	B-FUNCIONALIDADE	861	871	91	4	254	training
10573	one	I-FUNCIONALIDADE	872	875	91	4	254	training
10574	or	I-FUNCIONALIDADE	876	878	91	4	254	training
10575	more	I-FUNCIONALIDADE	879	883	91	4	254	training
10576	3D	I-FUNCIONALIDADE	884	886	91	4	254	training
10577	bounding	I-FUNCIONALIDADE	887	895	91	4	254	training
10578	boxes	I-FUNCIONALIDADE	896	901	91	4	254	training
10579	from	O	902	906	91	4	254	training
10580	the	O	907	910	91	4	254	training
10581	3D	O	911	913	91	4	254	training
10582	data	O	914	918	91	4	254	training
10583	cube	O	919	923	91	4	254	training
10584	corresponding	O	924	937	91	4	254	training
10585	to	O	938	940	91	4	254	training
10586	the	O	941	944	91	4	254	training
10587	one	O	945	948	91	4	254	training
10588	or	O	949	951	91	4	254	training
10589	more	O	952	956	91	4	254	training
10590	ROIs	O	957	961	91	4	254	training
10591	and	O	962	965	91	4	254	training
10592	classifying	B-FUNCIONALIDADE	966	977	91	4	254	training
10593	each	I-FUNCIONALIDADE	978	982	91	4	254	training
10594	ROI	I-FUNCIONALIDADE	983	986	91	4	254	training
10595	. 	O	986	987	91	4	254	training
11141	A	O	0	7	97	4	272	training
11142	battery	B-HARDWARE	8	15	97	4	272	training
11143	apparatus	I-HARDWARE	16	25	97	4	272	training
11144	estimates	B-FUNCIONALIDADE	26	35	97	4	272	training
11145	a	I-FUNCIONALIDADE	36	37	97	4	272	training
11146	surface	I-FUNCIONALIDADE	38	45	97	4	272	training
11147	SOC	I-FUNCIONALIDADE	46	49	97	4	272	training
11148	representing	O	50	62	97	4	272	training
11149	a	O	63	64	97	4	272	training
11150	potential	O	65	74	97	4	272	training
11151	at	O	75	77	97	4	272	training
11152	an	O	78	80	97	4	272	training
11153	electrode	O	81	90	97	4	272	training
11154	surface	O	91	98	97	4	272	training
11155	of	O	99	101	97	4	272	training
11156	the	O	102	105	97	4	272	training
11157	battery	O	106	113	97	4	272	training
11158	,	O	113	114	97	4	272	training
11159	and	O	115	118	97	4	272	training
11160	predicts	B-FUNCIONALIDADE	119	127	97	4	272	training
11161	an	I-FUNCIONALIDADE	128	130	97	4	272	training
11162	output	I-FUNCIONALIDADE	131	137	97	4	272	training
11163	of	O	138	140	97	4	272	training
11164	the	O	141	144	97	4	272	training
11165	battery	O	145	152	97	4	272	training
11166	during	O	153	159	97	4	272	training
11167	a	O	160	161	97	4	272	training
11168	requested	O	162	171	97	4	272	training
11169	time	O	172	176	97	4	272	training
11170	based	O	177	182	97	4	272	training
11171	on	O	183	185	97	4	272	training
11172	the	O	186	189	97	4	272	training
11173	first	O	190	195	97	4	272	training
11174	surface	O	196	203	97	4	272	training
11175	SOC	O	204	207	97	4	272	training
11176	,	O	207	208	97	4	272	training
11177	a	O	209	210	97	4	272	training
11178	cut	O	211	214	97	4	272	training
11179	-	O	214	215	97	4	272	training
11180	off	O	215	218	97	4	272	training
11181	voltage	O	219	226	97	4	272	training
11182	,	O	226	227	97	4	272	training
11183	and	O	228	231	97	4	272	training
11184	the	O	232	235	97	4	272	training
11185	requested	O	236	245	97	4	272	training
11186	time	O	246	250	97	4	272	training
11187	. 	O	250	251	97	4	272	training
12894	Methods	O	0	13	114	4	313	training
12895	and	O	14	17	114	4	313	training
12896	an	O	18	20	114	4	313	training
12897	electronic	O	21	31	114	4	313	training
12898	devices	O	32	39	114	4	313	training
12899	for	O	40	43	114	4	313	training
12900	estimating	B-FUNCIONALIDADE	44	54	114	4	313	training
12901	battery	I-FUNCIONALIDADE	55	62	114	4	313	training
12902	parameters	I-FUNCIONALIDADE	63	73	114	4	313	training
12903	,	O	73	74	114	4	313	training
12904	where	O	75	80	114	4	313	training
12905	the	O	81	84	114	4	313	training
12906	method	O	85	91	114	4	313	training
12907	of	O	92	94	114	4	313	training
12908	estimating	B-FUNCIONALIDADE	95	105	114	4	313	training
12909	battery	I-FUNCIONALIDADE	106	113	114	4	313	training
12910	parameters	I-FUNCIONALIDADE	114	124	114	4	313	training
12911	performed	O	125	134	114	4	313	training
12912	by	O	135	137	114	4	313	training
12913	a	O	138	139	114	4	313	training
12914	processor	B-HARDWARE	140	149	114	4	313	training
12915	includes	O	150	158	114	4	313	training
12916	determining	O	159	170	114	4	313	training
12917	whether	O	171	178	114	4	313	training
12918	a	O	179	180	114	4	313	training
12919	diffusion	O	181	190	114	4	313	training
12920	length	O	191	197	114	4	313	training
12921	of	O	198	200	114	4	313	training
12922	an	O	201	203	114	4	313	training
12923	intercalation	O	204	217	114	4	313	training
12924	material	O	218	226	114	4	313	training
12925	in	O	227	229	114	4	313	training
12926	an	O	230	232	114	4	313	training
12927	electrode	O	233	242	114	4	313	training
12928	of	O	243	245	114	4	313	training
12929	a	O	246	247	114	4	313	training
12930	battery	O	248	255	114	4	313	training
12931	is	O	256	258	114	4	313	training
12932	lesser	O	259	265	114	4	313	training
12933	than	O	266	270	114	4	313	training
12934	a	O	271	272	114	4	313	training
12935	threshold	O	273	282	114	4	313	training
12936	,	O	282	283	114	4	313	training
12937	calculating	B-FUNCIONALIDADE	284	295	114	4	313	training
12938	a	I-FUNCIONALIDADE	296	297	114	4	313	training
12939	concentration	I-FUNCIONALIDADE	298	311	114	4	313	training
12940	of	O	312	314	114	4	313	training
12941	the	O	315	318	114	4	313	training
12942	intercalation	O	319	332	114	4	313	training
12943	material	O	333	341	114	4	313	training
12944	in	O	342	344	114	4	313	training
12945	the	O	345	348	114	4	313	training
12946	electrode	O	349	358	114	4	313	training
12947	based	O	359	364	114	4	313	training
12948	on	O	365	367	114	4	313	training
12949	a	O	368	369	114	4	313	training
12950	result	O	370	376	114	4	313	training
12951	of	O	377	379	114	4	313	training
12952	the	O	380	383	114	4	313	training
12953	determination	O	384	397	114	4	313	training
12954	,	O	397	398	114	4	313	training
12955	and	O	399	402	114	4	313	training
12956	estimating	B-FUNCIONALIDADE	403	413	114	4	313	training
12957	at	I-FUNCIONALIDADE	414	416	114	4	313	training
12958	least	I-FUNCIONALIDADE	417	422	114	4	313	training
12959	one	I-FUNCIONALIDADE	423	426	114	4	313	training
12960	battery	I-FUNCIONALIDADE	427	434	114	4	313	training
12961	parameter	I-FUNCIONALIDADE	435	444	114	4	313	training
12962	of	O	445	447	114	4	313	training
12963	the	O	448	451	114	4	313	training
12964	battery	O	452	459	114	4	313	training
12965	parameters	O	460	470	114	4	313	training
12966	based	O	471	476	114	4	313	training
12967	on	O	477	479	114	4	313	training
12968	the	O	480	483	114	4	313	training
12969	concentration	O	484	497	114	4	313	training
12970	of	O	498	500	114	4	313	training
12971	the	O	501	504	114	4	313	training
12972	intercalation	O	505	518	114	4	313	training
12973	material	O	519	527	114	4	313	training
12974	. 	O	527	528	114	4	313	training
236	Apparatuses	O	0	15	3	5	5	training
237	,	O	15	16	3	5	5	training
238	methods	O	17	24	3	5	5	training
239	and	O	25	28	3	5	5	training
240	storage	O	29	36	3	5	5	training
241	medium	O	37	43	3	5	5	training
242	associated	O	44	54	3	5	5	training
243	with	O	55	59	3	5	5	training
244	an	O	60	62	3	5	5	training
245	intelligent	B-HARDWARE	63	74	3	5	5	training
246	LED	I-HARDWARE	75	78	3	5	5	training
247	light	I-HARDWARE	79	84	3	5	5	training
248	apparatus	I-HARDWARE	85	94	3	5	5	training
249	are	O	95	98	3	5	5	training
250	disclosed	O	99	108	3	5	5	training
251	herein	O	109	115	3	5	5	training
252	. 	O	115	116	3	5	5	training
253	In	O	117	119	3	5	6	training
254	embodiments	O	120	131	3	5	6	training
255	,	O	131	132	3	5	6	training
256	an	O	133	135	3	5	6	training
257	intelligent	B-HARDWARE	136	147	3	5	6	training
258	LED	I-HARDWARE	148	151	3	5	6	training
259	light	I-HARDWARE	152	157	3	5	6	training
260	apparatus	I-HARDWARE	158	167	3	5	6	training
261	may	O	168	171	3	5	6	training
262	include	O	172	179	3	5	6	training
263	a	O	180	181	3	5	6	training
264	communication	B-HARDWARE	182	195	3	5	6	training
265	interface	I-HARDWARE	196	205	3	5	6	training
266	,	O	205	206	3	5	6	training
267	a	O	207	208	3	5	6	training
268	processor	B-HARDWARE	209	218	3	5	6	training
269	,	O	218	219	3	5	6	training
270	a	O	220	221	3	5	6	training
271	body	O	222	226	3	5	6	training
272	that	O	227	231	3	5	6	training
273	encases	O	232	239	3	5	6	training
274	at	O	240	242	3	5	6	training
275	least	O	243	248	3	5	6	training
276	the	O	249	252	3	5	6	training
277	communication	B-HARDWARE	253	266	3	5	6	training
278	interface	I-HARDWARE	267	276	3	5	6	training
279	and	O	277	280	3	5	6	training
280	the	O	281	284	3	5	6	training
281	processor	B-HARDWARE	285	294	3	5	6	training
282	,	O	294	295	3	5	6	training
283	and	O	296	299	3	5	6	training
284	a	O	300	301	3	5	6	training
285	plurality	O	302	311	3	5	6	training
286	of	O	312	314	3	5	6	training
287	sensors	O	315	322	3	5	6	training
288	of	O	323	325	3	5	6	training
289	a	O	326	327	3	5	6	training
290	plurality	O	328	337	3	5	6	training
291	of	O	338	340	3	5	6	training
292	sensor	O	341	347	3	5	6	training
293	types	O	348	353	3	5	6	training
294	disposed	O	354	362	3	5	6	training
295	on	O	363	365	3	5	6	training
296	the	O	366	369	3	5	6	training
297	body	O	370	374	3	5	6	training
298	. 	O	374	375	3	5	6	training
299	The	O	376	379	3	5	7	training
300	processor	B-HARDWARE	380	389	3	5	7	training
301	may	O	390	393	3	5	7	training
302	be	O	394	396	3	5	7	training
303	configured	O	397	407	3	5	7	training
304	to	O	408	410	3	5	7	training
305	receive	B-FUNCIONALIDADE	411	418	3	5	7	training
306	sensor	I-FUNCIONALIDADE	419	425	3	5	7	training
307	data	I-FUNCIONALIDADE	426	430	3	5	7	training
308	from	O	431	435	3	5	7	training
309	the	O	436	439	3	5	7	training
310	sensors	B-HARDWARE	440	447	3	5	7	training
311	,	O	447	448	3	5	7	training
312	and	O	449	452	3	5	7	training
313	transmit	B-FUNCIONALIDADE	453	461	3	5	7	training
314	the	I-FUNCIONALIDADE	462	465	3	5	7	training
315	sensor	I-FUNCIONALIDADE	466	472	3	5	7	training
316	data	I-FUNCIONALIDADE	473	477	3	5	7	training
317	or	O	478	480	3	5	7	training
318	results	O	481	488	3	5	7	training
319	from	O	489	493	3	5	7	training
320	processing	O	494	504	3	5	7	training
321	the	O	505	508	3	5	7	training
322	sensor	O	509	515	3	5	7	training
323	data	O	516	520	3	5	7	training
324	to	O	521	523	3	5	7	training
325	an	O	524	526	3	5	7	training
326	external	O	527	535	3	5	7	training
327	recipient	O	536	545	3	5	7	training
328	. 	O	545	546	3	5	7	training
329	Further	O	547	554	3	5	8	training
330	,	O	554	555	3	5	8	training
331	for	O	556	559	3	5	8	training
332	some	O	560	564	3	5	8	training
333	embodiments	O	565	576	3	5	8	training
334	,	O	576	577	3	5	8	training
335	the	O	578	581	3	5	8	training
336	intelligent	B-HARDWARE	582	593	3	5	8	training
337	LED	I-HARDWARE	594	597	3	5	8	training
338	bulb	I-HARDWARE	598	602	3	5	8	training
339	apparatus	I-HARDWARE	603	612	3	5	8	training
340	may	O	613	616	3	5	8	training
341	further	O	617	624	3	5	8	training
342	comprise	B-FUNCIONALIDADE	625	633	3	5	8	training
343	LED	I-FUNCIONALIDADE	634	637	3	5	8	training
344	lights	I-FUNCIONALIDADE	638	644	3	5	8	training
345	,	O	644	645	3	5	8	training
346	and	O	646	649	3	5	8	training
347	the	O	650	653	3	5	8	training
348	body	O	654	658	3	5	8	training
349	further	O	659	666	3	5	8	training
350	encases	O	667	674	3	5	8	training
351	the	O	675	678	3	5	8	training
352	LED	O	679	682	3	5	8	training
353	lights	O	683	689	3	5	8	training
354	. 	O	689	690	3	5	8	training
355	In	O	691	693	3	5	9	training
356	other	O	694	699	3	5	9	training
357	embodiments	O	700	711	3	5	9	training
358	,	O	711	712	3	5	9	training
359	the	O	713	716	3	5	9	training
360	body	O	717	721	3	5	9	training
361	may	O	722	725	3	5	9	training
362	include	O	726	733	3	5	9	training
363	a	O	734	735	3	5	9	training
364	male	O	736	740	3	5	9	training
365	connector	O	741	750	3	5	9	training
366	to	O	751	753	3	5	9	training
367	mate	O	754	758	3	5	9	training
368	with	O	759	763	3	5	9	training
369	a	O	764	765	3	5	9	training
370	bulb	O	766	770	3	5	9	training
371	receptor	O	771	779	3	5	9	training
372	,	O	779	780	3	5	9	training
373	and	O	781	784	3	5	9	training
374	a	O	785	786	3	5	9	training
375	female	O	787	793	3	5	9	training
376	connector	O	794	803	3	5	9	training
377	to	O	804	806	3	5	9	training
378	mate	O	807	811	3	5	9	training
379	with	O	812	816	3	5	9	training
380	a	O	817	818	3	5	9	training
381	LED	O	819	822	3	5	9	training
382	bulb	O	823	827	3	5	9	training
383	. 	O	827	828	3	5	9	training
384	Other	O	829	834	3	5	10	training
385	embodiments	O	835	846	3	5	10	training
386	may	O	847	850	3	5	10	training
387	be	O	851	853	3	5	10	training
388	disclosed	O	854	863	3	5	10	training
389	or	O	864	866	3	5	10	training
390	claimed	O	867	874	3	5	10	training
391	. 	O	874	875	3	5	10	training
741	A	O	0	5	7	5	22	training
742	system	O	6	12	7	5	22	training
743	,	O	12	13	7	5	22	training
744	method	O	14	20	7	5	22	training
745	,	O	20	21	7	5	22	training
746	and	O	22	25	7	5	22	training
747	computer	B-SOFTWARE	26	34	7	5	22	training
748	program	I-SOFTWARE	35	42	7	5	22	training
